CalendarMonth,Segment,Cohort,MOB,OpeningGBV,Coll_Principal,Coll_Interest,InterestRevenue,WO_DebtSold,WO_Other,ClosingGBV_Reported,Provision_Balance,Coll_Principal_Rate,Coll_Interest_Rate,InterestRevenue_Rate_Annual,WO_DebtSold_Rate,WO_Other_Rate,Coverage_Ratio,GBV_Runoff_Rate,DataType
2020-10-31,NRP-S,202001,7,2009938.25,-103386.53,-25634.42,29576.332558,8545.52,0.0,1900191.97,0.0,-0.05143766481383197,-0.01275383460163515,0.1732577923671809,0.004251633103653806,0.0,0.0,0.05460181674735531,Actual
2020-10-31,NRP-S,202001,8,2808232.1,-155820.63,-39780.22,41310.737381,10904.36,73.96,2639255.85,0.0,-0.05548709097086384,-0.01416557413470204,0.1732052765690143,0.003882998132526154,2.633685442168402e-05,0.0,0.06017175360968222,Actual
2020-10-31,NRP-S,202001,9,3834245.51,-228189.04,-51210.52999999999,57038.274707,18676.32,0.0,3591312.21,0.0,-0.05951341389195498,-0.01335609049197269,0.1751530214522675,0.004870924397326868,0.0,0.0,0.06335882753632013,Actual
2020-11-30,NON PRIME,201912,11,63416378.55,-3909005.85,-1865760.48,1676701.19227,0.0,51114.010333,58647027.26,27361821.91,-0.06164031973093487,-0.02942079826474103,0.3216813222765093,0.0,0.0008060064529339163,0.4665508754381833,0.07520693232647556,Actual
2020-11-30,NON PRIME,202001,0,0.0,-229449.88,-4270.75,149426.336834,0.0,0.0,7023473.63,5772.91,0.0,0.0,0.0,0.0,0.0,0.0008219451377081628,0.0,Actual
2020-11-30,NON PRIME,202001,1,7549065.459999999,-400113.58,-332718.38,292427.255033,0.0,43.86,7111239.01,57301.47,-0.05300173672093181,-0.04407411510245403,0.4712987263240441,0.0,5.809990684595283e-06,0.008057874291585653,0.05799743720860506,Actual
2020-11-30,NON PRIME,202001,2,9074425.639999999,-468865.48,-393699.4,354300.370715,0.0,11.4,8566629.75,208085.49,-0.05166888777326518,-0.0433855998846446,0.475033316859692,0.0,1.256277857382939e-06,0.02429023969432086,0.05595901163833867,Actual
2020-11-30,NON PRIME,202001,3,6552168.29,-379995.98,-287927.14,253737.462038,0.0,22.21,6141672.079999999,266228.03,-0.05799545481454658,-0.04394379497844064,0.4711629776319944,0.0,3.389717573936124e-06,0.04334780928258222,0.0626504375088328,Actual
2020-11-30,NON PRIME,202001,4,5566785.56,-369487.73,-246085.42,218040.597139,0.0,111.81,5172015.87,322491.83,-0.06637362370394595,-0.04420601752081861,0.4765456180408657,0.0,2.008519976113468e-05,0.06235321741191796,0.07091519616573833,Actual
2020-11-30,NON PRIME,202001,5,1487598.82,-79663.05,-60414.9,57786.601607,0.0,0.0,1404299.67,116375.74,-0.05355143398137409,-0.04061236079765108,0.472620917749742,0.0,0.0,0.08287101569994672,0.05599570857417065,Actual
2020-11-30,NON PRIME,202001,6,130805.48,-6588.71,-5668.67,5170.080251,0.0,0.0,123667.43,5784.34,-0.05037029029670623,-0.04333664002456166,0.4808869097367583,0.0,0.0,0.04677335010519746,0.05456996144198231,Actual
2020-11-30,NON PRIME,202001,8,5061619.17,-347601.07,-180577.43,168226.096334,0.0,750.6,4563465.82,699067.63,-0.06867388839923333,-0.03567582307856638,0.4043668182034195,0.0,0.0001482924682379848,0.1531878746491849,0.09841778554825563,Actual
2020-11-30,NON PRIME,202001,9,3957140.88,-275986.36,-142739.46,134502.959156,0.0,122.91,3593233.37,488497.35,-0.06974388033412648,-0.03607136170496917,0.4135442025837941,0.0,3.106030432760332e-05,0.1359492411704948,0.09196223259051615,Actual
2020-11-30,NON PRIME,202001,10,5880016.99,-418310.76,-212522.63,197167.998611,0.0,393.09,5354628.55,1060489.86,-0.0711410801552803,-0.03614319998759051,0.4079711539122327,0.0,6.685184765086878e-05,0.1980510599563438,0.08935151733294573,Actual
2020-11-30,NRP-M,202001,8,182341.26,-5782.63,-3801.35,2082.799871,0.0,0.0,174840.06,0.0,-0.03171322826221559,-0.02084744835041723,0.1389742056396524,0.0,0.0,0.0,0.04113824813977929,Actual
2020-11-30,NRP-S,201912,11,24682315.22,-1576379.88,-407491.51,362617.598262,0.0,1522.92,23051348.9,2452901.25,-0.06386677529839926,-0.01650945247104741,0.1787452840706813,0.0,6.17008569263382e-05,0.106410312934008,0.06607833606623878,Actual
2020-11-30,NRP-S,202001,1,518686.7,-24518.94,-9015.56,7990.165508999999,0.0,0.0,493258.71,0.0,-0.0472711947308462,-0.01738151373459161,0.1874227358432364,0.0,0.0,0.0,0.04902379413237304,Actual
2020-11-30,NRP-S,202001,2,373013.08,-20025.45,-7176.2,6237.106446,0.0,0.0,352087.95,0.0,-0.05368565091604829,-0.01923846745535036,0.2034373569232478,0.0,0.0,0.0,0.05609757706083659,Actual
2020-11-30,NRP-S,202001,3,25720.32,-3632.17,-544.39,490.40724,0.0,0.0,22063.85,0.0,-0.1412179164178362,-0.02116575532497263,0.2319808392741614,0.0,0.0,0.0,0.1421626947098637,Actual
2020-11-30,NRP-S,202001,8,1900191.97,-127878.57,-32209.07,27017.661433,0.0,0.0,1767455.73,35333.13,-0.06729771097811765,-0.01695042948739543,0.1729903535842048,0.0,0.0,0.01999095615254816,0.06985412110756356,Actual
2020-11-30,NRP-S,202001,9,2639255.85,-151446.31,-41205.73,37504.128765,0.0,0.25,2484030.05,73181.52,-0.05738220112309309,-0.01561263187121476,0.1728897307578195,0.0,9.472366993143161e-08,0.02946080302047876,0.05881422977616978,Actual
2020-11-30,NRP-S,202001,10,3591312.209999999,-229161.95,-59571.81,51580.157271,0.0,0.0,3354041.69,132837.85,-0.06381008851357983,-0.01658775581641787,0.1747435320112422,0.0,0.0,0.03960530675455021,0.06606791783218413,Actual
2020-12-31,NON PRIME,201912,12,58647027.26000001,-2908692.23,-1274579.05,1520097.067825,0.0,47269.35,55376033.39,24103020.71,-0.04959658427536127,-0.02173305467554913,0.3051802951505177,0.0,0.0008059973746058889,0.4352608743253288,0.05577424846273452,Actual
2020-12-31,NON PRIME,202001,0,400292.55,-245610.58,-5758.01,170464.529645,0.0,0.0,7265245.99,8736.18,-0.613577694613602,-0.01438450453299718,5.014038770331848,0.0,0.0,0.001202461693936395,-17.14984063530536,Actual
2020-12-31,NON PRIME,202001,1,7023466.05,-387211.59,-290827.9,274665.343137,0.0,389.7,6621364.430000001,45157.58,-0.05513112574951509,-0.04140803101055782,0.4604511345405013,0.0,5.548542517693241e-05,0.006819981059402284,0.05725116589692908,Actual
2020-12-31,NON PRIME,202001,2,7111239.010000001,-379682.22,-263725.37,284153.000305,0.0,75.19,6755346.539999999,165768.45,-0.0533918518933313,-0.03708571314072594,0.4704767225853611,0.0,1.057340357907616e-05,0.02453885215487406,0.05004647846873615,Actual
2020-12-31,NON PRIME,202001,3,8566629.75,-458726.69,-307427.73,343766.113219,0.0,0.0,8148510.22,364212.28,-0.05354809340277605,-0.03588666009523757,0.472480878774673,0.0,0.0,0.04469679366739508,0.04880793756727962,Actual
2020-12-31,NON PRIME,202001,4,6141672.08,-336571.77,-217958.83,244858.116089,0.0,2.35,5834170.07,384533.19,-0.05480132537457129,-0.03548851634553566,0.4694172552965938,0.0,3.826319558239912e-07,0.06591052118574939,0.05006812574728017,Actual
2020-12-31,NON PRIME,202001,5,5172015.87,-262006.47,-179670.52,210768.962795,0.0,0.0,4938880.47,397637.35,-0.05065848144816307,-0.03473897306506138,0.4798195953604312,0.0,0.0,0.08051163667866616,0.04507631180180435,Actual
2020-12-31,NON PRIME,202001,6,1404299.67,-87096.25,-45322.83,55991.242185,0.0,0.0,1326627.55,138241.85,-0.06202112829664056,-0.03227432931035297,0.4694523089226436,0.0,0.0,0.1042054719879743,0.05531021736977257,Actual
2020-12-31,NON PRIME,202001,7,123667.43,-5742.429999999999,-4171.41,5084.150654,0.0,0.0,118750.73,7232.1,-0.04643445731830927,-0.03373086996309376,0.4840544824886782,0.0,0.0,0.0609015203527591,0.03975743653765585,Actual
2020-12-31,NON PRIME,202001,9,4563465.819999999,-257880.85,-120716.32,152774.218495,0.0,15.74,4223028.77,728597.6,-0.05650986775660785,-0.02645277181017651,0.3941726066798303,0.0,3.449132878571665e-06,0.172529632091519,0.0746005477915467,Actual
2020-12-31,NON PRIME,202001,10,3593233.37,-243251.13,-105124.91,121251.584629,0.0,26.21,3296874.11,480777.69,-0.06769700293638316,-0.02925635470206045,0.3973133605487149,0.0,7.294265999761658e-06,0.1458283434425708,0.08247704211875327,Actual
2020-12-31,NON PRIME,202001,11,5354628.55,-333244.46,-149811.61,177795.655681,0.0,15827.95,4964612.23,985064.25,-0.06223484166796221,-0.02797796497013784,0.3909515744188239,0.0,0.002955937998724486,0.1984171581513427,0.07283723163206163,Actual
2020-12-31,NRP-M,202001,9,174840.06,-3230.52,-2108.0,2108.631606,0.0,0.0,171610.15,0.0,-0.01847700120899066,-0.01205673345113242,0.142000847238844,0.0,0.0,0.0,0.01847351230604704,Actual
2020-12-31,NRP-S,201912,12,23051348.9,-1263320.91,-322133.43,349270.074359,0.0,10256.4,21787006.23,2268431.77,-0.0548046413891206,-0.01397460215441015,0.1784005558200726,0.0,0.0004449370856557552,0.1041185625070618,0.0548489667778186,Actual
2020-12-31,NRP-S,202001,2,493258.71,-21089.48,-7873.79,7711.852036,0.0,0.0,472075.18,0.0,-0.04275541327998039,-0.01596279972430694,0.1840835988246149,0.0,0.0,0.0,0.0429460840133974,Actual
2020-12-31,NRP-S,202001,3,352087.95,-12842.98,-5930.74,6158.99798,0.0,0.0,339473.66,396.54,-0.03647662466153698,-0.01684448445338729,0.2059634085195053,0.0,0.0,0.001168102408887924,0.03582709945057756,Actual
2020-12-31,NRP-S,202001,4,22063.85,-605.81,-462.54,478.851573,0.0,0.0,21485.94,0.0,-0.0274571301019541,-0.02096370307086026,0.255535235303522,0.0,0.0,0.0,0.02619261824205657,Actual
2020-12-31,NRP-S,202001,9,1767455.73,-106292.69,-25787.31,25641.242376,0.0,0.0,1661095.79,40724.44,-0.0601388132080683,-0.01459007406086488,0.170813302665368,0.0,0.0,0.02451661141107341,0.0601768622515938,Actual
2020-12-31,NRP-S,202001,10,2484030.05,-151988.59,-36085.85,36072.20475500001,0.0,3.35,2332102.69,76260.69,-0.06118629281477494,-0.01452713907386104,0.1709806692968225,0.0,1.348614925169686e-06,0.03270039965521416,0.06116164335451573,Actual
2020-12-31,NRP-S,202001,11,3354041.69,-219999.23,-47482.01,49277.412979,0.0,6892.23,3126229.74,142580.66,-0.0655922765229552,-0.01415665468368105,0.1729858635056347,0.0,0.002054902901341098,0.04560786373940644,0.06792162145128261,Actual
2021-01-31,NON PRIME,201912,13,55376033.39,-2331432.16,-981096.65,1323720.079865,0.0,22468.67,52971043.05999999,24081532.01,-0.04210182667978921,-0.01771699036459282,0.2814527417384767,0.0,0.0004057471910593269,0.4546169117856144,0.04343016613454851,Actual
2021-01-31,NON PRIME,202001,1,7265245.989999999,-389138.83,-294956.23,280365.87724,0.0,233.67,6863158.71,80265.68,-0.05356168676678215,-0.04059824407955112,0.4543661849207526,0.0,3.21627100199535e-05,0.01169515137148854,0.05534393199534313,Actual
2021-01-31,NON PRIME,202001,2,6621364.430000001,-345800.61,-225033.0,255613.205613,0.0,19.7,6309716.84,115306.33,-0.05222497774525906,-0.03398589556261594,0.4545346186920463,0.0,2.975217601789666e-06,0.01827440643120841,0.04706697438189499,Actual
2021-01-31,NON PRIME,202001,3,6755346.54,-331788.25,-212973.99,263436.4773260001,0.0,81.03,6476353.04,243194.4,-0.04911491187541654,-0.03152673052950441,0.4591551378416204,0.0,1.19949434896052e-05,0.03755113387086137,0.04129965773746967,Actual
2021-01-31,NON PRIME,202001,4,8148510.220000001,-415496.05,-265068.8,318663.763199,0.0,162.36,7787467.43,467455.26,-0.05099043123001692,-0.0325297254152551,0.4604533495648507,0.0,1.9925114605796e-05,0.06002660867629465,0.04430782808786867,Actual
2021-01-31,NON PRIME,202001,5,5834170.07,-303383.87,-170805.63,225792.363425,0.0,21.24,5583775.340000001,450077.0,-0.05200120434610504,-0.02927676566686031,0.4556814348598016,0.0,3.640620644437264e-06,0.08060442489077649,0.04291865458080476,Actual
2021-01-31,NON PRIME,202001,6,4938880.47,-258445.02,-143712.55,193860.202225,0.0,0.0,4711939.77,436556.22,-0.052328664678131,-0.02909820370688177,0.4621588953592579,0.0,0.0,0.09264893893157722,0.04594982635811781,Actual
2021-01-31,NON PRIME,202001,7,1326627.55,-69948.33,-33174.14000000001,48698.545567,0.0,211.55,1174535.24,146990.71,-0.05272642649400731,-0.02500637047677776,0.4322133224436704,0.0,0.0001594645007937608,0.1251479776800907,0.114645825047128,Actual
2021-01-31,NON PRIME,202001,8,118750.73,-6562.65,-3938.51,4627.844654,0.0,0.0,112328.41,7184.38,-0.05526408132396323,-0.03316619611517336,0.4588530838342174,0.0,0.0,0.06395870821994187,0.05408236227263619,Actual
2021-01-31,NON PRIME,202001,10,4223028.77,-230154.15,-97316.31999999999,133500.747323,0.0,15.93,3967098.08,771765.87,-0.05449978262876006,-0.02304420009906775,0.3722123914953395,0.0,3.772174159258687e-06,0.1945416660835368,0.060603586652809,Actual
2021-01-31,NON PRIME,202001,11,3296874.11,-212409.52,-81843.36,104052.134874,0.0,12029.54,3056631.55,516125.12,-0.06442754952508636,-0.02482453295737155,0.3716035050939069,0.0,0.003648771411535638,0.1688542146991842,0.0728698009036202,Actual
2021-01-31,NON PRIME,202001,12,4964612.23,-262459.97,-107448.77,152679.86972,0.0,5896.33,4672926.76,1030291.7,-0.05286615708151692,-0.02164293302721852,0.3620992443604817,0.0,0.001187671811379315,0.2204810288959033,0.0587529209708289,Actual
2021-01-31,NON PRIME,202101,0,93150.0,-178760.8,-2258.86,110256.231087,0.0,0.0,4751047.41,1786.81,-1.919063875469672,-0.02424970477724101,13.93642731866916,0.0,0.0,0.000376087596229649,-50.00426634460548,Actual
2021-01-31,NRP-M,202001,10,171610.15,-7083.78,-414.96,2020.178994,0.0,0.0,166190.53,0.0,-0.04127832765136561,-0.002418038793159962,0.1386047298352804,0.0,0.0,0.0,0.03158099914253321,Actual
2021-01-31,NRP-M,202101,0,0.0,-13.12,-16.88,2593.756948,0.0,0.0,611563.74,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Actual
2021-01-31,NRP-S,201912,13,21787006.23,-1046446.44,-254227.66,321957.808064,0.0,3263.93,20791893.51,2340026.64,-0.04803075874458958,-0.01166877437478935,0.1739933199881405,0.0,0.0001498108535676496,0.1125451435615784,0.04567459656892945,Actual
2021-01-31,NRP-S,202001,3,472075.1800000001,-19995.85,-7326.76,7304.521691,0.0,0.0,452082.97,848.31,-0.04235734231992454,-0.01552032453813818,0.1821846515383965,0.0,0.0,0.001876447591025161,0.04234963168366546,Actual
2021-01-31,NRP-S,202001,4,339473.66,-11526.6,-5235.85,5803.914483,0.0,0.0,328833.82,0.0,-0.03395432800294432,-0.01542343520849305,0.2013010743193714,0.0,0.0,0.0,0.03134216657634063,Actual
2021-01-31,NRP-S,202001,5,21485.94,-738.54,-439.03,446.521912,0.0,0.0,20754.88,0.0,-0.03437317613285711,-0.02043336246866555,0.2446918969095078,0.0,0.0,0.0,0.03402504149225018,Actual
2021-01-31,NRP-S,202001,10,1661095.79,-91208.86,-20586.19,23584.096606,0.0,0.0,1572738.31,41320.50999999999,-0.0549088502596229,-0.01239313838728109,0.1671689975825556,0.0,0.0,0.02627297226580562,0.05319228459425569,Actual
2021-01-31,NRP-S,202001,11,2332102.69,-146742.03,-30002.79,32951.248577,0.0,7073.24,2180657.65,86792.5,-0.06292262799113704,-0.01286512387668486,0.1663624762624037,0.0,0.003032988225745754,0.03980106643516464,0.06493926731845588,Actual
2021-01-31,NRP-S,202001,12,3126229.74,-186963.6,-37174.84,44728.230952,0.0,835.38,2945104.82,154693.25,-0.05980481779947498,-0.01189126938572339,0.1684581403495338,0.0,0.0002672164458393259,0.0525255498376455,0.05793717514823446,Actual
2021-01-31,NRP-S,202101,0,0.0,-53482.32,-135.6,8929.055709,0.0,0.0,1743310.41,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Actual
2021-02-28,NON PRIME,201912,14,52971043.06,-2418307.65,-987928.3899999999,1110189.181028,0.0,19735.95,50356269.25,24475432.08,-0.04565338929159458,-0.01865034805678602,0.2732079289165529,0.0,0.0003725799769063487,0.486045381131963,0.0493623243748148,Actual
2021-02-28,NON PRIME,202001,2,6863158.71,-313509.1,-192814.03,254052.174088,0.0,12.2,6613974.29,169695.09,-0.04568000147558879,-0.02809406545109606,0.4825404299991358,0.0,1.777607150804181e-06,0.02565705316644042,0.03630754154598297,Actual
2021-02-28,NON PRIME,202001,3,6309716.84,-331435.18,-203027.88,228941.59675,0.0,0.0,6007988.250000001,199021.59,-0.05252774227504003,-0.03217701921470061,0.4729875078432544,0.0,0.0,0.03312616165652454,0.04781967204727985,Actual
2021-02-28,NON PRIME,202001,4,6476353.04,-348703.48,-195870.52,234998.267267,0.0,0.0,6169215.680000001,346766.36,-0.05384256816240518,-0.03024395347045503,0.4730085359476537,0.0,0.0,0.05620914845369775,0.04742443132778929,Actual
2021-02-28,NON PRIME,202001,5,7787467.43,-391428.86,-228223.37,285391.822491,0.0,72.37,7450737.09,581912.1,-0.05026394826283081,-0.02930649431942472,0.4777273601350991,0.0,9.293136780412835e-06,0.07810127950709908,0.04324003188800494,Actual
2021-02-28,NON PRIME,202001,6,5583775.34,-314369.1,-164000.58,198288.320518,0.0,201.24,5202401.25,519105.06,-0.05630045638619837,-0.02937091304966435,0.4629179605329153,0.0,3.60401319441337e-05,0.09978181902059169,0.06830040013751697,Actual
2021-02-28,NON PRIME,202001,7,4711939.77,-243265.16,-130774.01,162883.932469,0.0,63.41,4147348.17,498581.54,-0.05162739166337009,-0.02775375246360587,0.4506229937229151,0.0,1.345730274476747e-05,0.1202169481710044,0.1198214806553014,Actual
2021-02-28,NON PRIME,202001,8,1174535.24,-53645.49,-29003.01,38447.580753,0.0,20.95,1067885.53,170403.98,-0.0456738020052936,-0.02469317991684949,0.4267148916477259,0.0,1.783684242628599e-05,0.1595713915142197,0.09080162635222419,Actual
2021-02-28,NON PRIME,202001,9,112328.41,-9930.57,-2934.31,3889.218934,0.0,0.0,100997.48,8522.1,-0.0884065749706597,-0.02612259890440896,0.45134393710562,0.0,0.0,0.0843793330289033,0.1008732341177089,Actual
2021-02-28,NON PRIME,202001,11,3967098.08,-235484.83,-91444.63,111146.487215,0.0,8070.12,3700050.53,889560.2000000001,-0.05935946761366686,-0.02305076107420062,0.3652225939408928,0.0,0.002034262787876422,0.2404183923401717,0.0673155905437055,Actual
2021-02-28,NON PRIME,202001,12,3056631.55,-204681.33,-75980.26999999999,84791.366603,0.0,11936.55,2821304.91,576040.28,-0.06696303648373976,-0.02485751676547342,0.3616124517631065,0.0,0.003905132105307229,0.204175124056336,0.07698888012851915,Actual
2021-02-28,NON PRIME,202001,13,4672926.76,-202608.22,-102583.29,131505.214145,0.0,1210.14,4472566.51,1162580.62,-0.04335788477027189,-0.02195268517326388,0.3668502603871098,0.0,0.0002589683216006579,0.2599359042287333,0.04287682223378139,Actual
2021-02-28,NON PRIME,202101,0,454095.81,-182121.33,-2665.67,125675.917037,0.0,0.0,5134117.97,2411.26,-0.4010636653969566,-0.005870280987618009,3.607774639209871,0.0,0.0,0.0004696541867735853,-10.3062438739525,Actual
2021-02-28,NON PRIME,202101,1,4751047.41,-240331.99,-158286.44,180660.533556,0.0,3.62,4535353.82,50659.79,-0.05058505404390397,-0.03331611460387426,0.4956884019266636,0.0,7.619372503799115e-07,0.01116997526777304,0.04539916599148393,Actual
2021-02-28,NRP-M,202001,11,166190.53,-2990.82,-1899.88,1820.581798,0.0,0.0,163120.45,0.0,-0.01799633228198983,-0.01143193899195099,0.1428034687205101,0.0,0.0,0.0,0.01847325476367388,Actual
2021-02-28,NRP-M,202101,0,160100.0,-625.58,-151.21,10002.374897,0.0,0.0,1160825.66,0.0,-0.003907432854465959,-0.000944472204871955,0.8144166229599804,0.0,0.0,0.0,-6.250628732042473,Actual
2021-02-28,NRP-M,202101,1,611563.74,-22064.28,-4370.07,7717.775184,0.0,0.0,592904.87,0.0,-0.03607846338306454,-0.007145731040234661,0.1645073205615493,0.0,0.0,0.0,0.03051009858759775,Actual
2021-02-28,NRP-S,201912,14,20791893.51,-1052518.25,-252426.7,287092.583431,0.0,4614.110000000001,19755294.98,2494359.1,-0.05062156794395779,-0.01214063066832243,0.1799959628185931,0.0,0.0002219187010447516,0.1262628121992234,0.04985589838181109,Actual
2021-02-28,NRP-S,202001,4,452082.97,-28360.59,-6547.3,6673.614449999999,0.0,0.0,423991.84,1340.45,-0.06273315272194395,-0.01448251855184901,0.192432223720381,0.0,0.0,0.003161499523198371,0.06213711168991835,Actual
2021-02-28,NRP-S,202001,5,328833.82,-21006.17,-4167.690000000001,5217.350378,0.0,0.0,308701.32,2647.75,-0.06388080763712199,-0.01267415255523291,0.2068275363406095,0.0,0.0,0.008577060830190166,0.06122393371825319,Actual
2021-02-28,NRP-S,202001,6,20754.88,-155.12,-113.67,393.569822,0.0,0.0,20879.66,0.0,-0.007473904932237623,-0.005476784255076396,0.2471931300528564,0.0,0.0,0.0,-0.006012080050571183,Actual
2021-02-28,NRP-S,202001,11,1572738.31,-107114.2,-21205.14,20878.455988,0.0,1751.75,1463596.14,51063.4,-0.0681068168295589,-0.01348294237202119,0.1730520489365002,0.0,0.001113821663058491,0.03488899608603777,0.06939626847393303,Actual
2021-02-28,NRP-S,202001,12,2180657.65,-128634.77,-26677.15,28917.337166,0.0,3109.53,2054032.04,98076.35,-0.05898897976947459,-0.01223353422762165,0.1728644316083466,0.0,0.001425959732835643,0.04774820844566768,0.0580676246911109,Actual
2021-02-28,NRP-S,202001,13,2945104.82,-143299.85,-34175.9,40006.596174,0.0,284.11,2813232.61,187529.82,-0.04865696087516505,-0.01160430683754068,0.1770784366405724,0.0,9.646855285782325e-05,0.06665990552412941,0.04477674584091696,Actual
2021-02-28,NRP-S,202101,0,153200.0,-23640.36,-111.85,11473.641478,0.0,0.0,1228391.77,0.0,-0.1543104438642298,-0.0007300913838120104,0.9762866326627192,0.0,0.0,0.0,-7.018223041775457,Actual
2021-02-28,NRP-S,202101,1,1743310.41,-84803.95,-19502.84,24040.102726,0.0,9.16,1663438.65,0.0,-0.04864535283765099,-0.01118724461698132,0.1797613946074912,0.0,5.254371193710706e-06,0.0,0.04581614355185317,Actual
2021-03-31,NON PRIME,201912,15,50356269.25,-3280288.56,-1352244.57,1049242.980821,0.0,46483.07999999999,46382491.83,24572865.11,-0.0651416121340244,-0.02685354952104598,0.2453317157818053,0.0,0.0009230842691945451,0.529787515514774,0.07891326103353064,Actual
2021-03-31,NON PRIME,202001,3,6613974.29,-465295.01,-306292.3,256928.402353,0.0,200.15,6102702.470000001,269326.05,-0.07035029009766532,-0.04630987157949778,0.4573838065799461,0.0,3.026168400784636e-05,0.04413225965446747,0.0773017549785485,Actual
2021-03-31,NON PRIME,202001,4,6007988.250000001,-455260.73,-266895.06,233019.717354,0.0,88.68,5521663.060000001,265861.02,-0.07577590219155304,-0.04442336584130303,0.4566618872326275,0.0,1.476034844109424e-05,0.04814872206273303,0.08094642828237894,Actual
2021-03-31,NON PRIME,202001,5,6169215.68,-517732.79,-281261.66,237902.133611,0.0,71.58,5607044.43,403338.75,-0.0839219792036838,-0.04559115365537034,0.4540456861949364,0.0,1.160277152119279e-05,0.0719342882039549,0.09112523846791494,Actual
2021-03-31,NON PRIME,202001,6,7450737.09,-590682.3400000001,-321927.46,281535.202504,0.0,139.61,6488739.02,632406.92,-0.07927837646999837,-0.043207464726151,0.4449022861664887,0.0,1.873774343579743e-05,0.09746222155811099,0.1291144833564379,Actual
2021-03-31,NON PRIME,202001,7,5202401.25,-419382.79,-213041.71,189838.24455,0.0,31.25,4499964.97,562271.09,-0.0806133110167156,-0.04095064947172232,0.4296462588728122,0.0,6.006841552254355e-06,0.1249501037782523,0.1350215499044793,Actual
2021-03-31,NON PRIME,202001,8,4147348.17,-378004.83,-186929.27,153496.155057,0.0,886.22,3588012.22,517253.01,-0.09114374161646525,-0.0450719983801119,0.4357708503104418,0.0,0.0002136835306981232,0.144161440453511,0.1348659256644951,Actual
2021-03-31,NON PRIME,202001,9,1067885.53,-84757.87,-40745.07,37493.795191,0.0,179.78,933344.57,185582.65,-0.07936980848499745,-0.03815490411224132,0.413395620635874,0.0,0.000168351377511408,0.1988361597260913,0.1259881852692583,Actual
2021-03-31,NON PRIME,202001,10,100997.48,-13806.16,-5674.76,3784.042585,0.0,8.68,85177.26000000001,6910.36,-0.1366980641497194,-0.05618714447132741,0.4411402125194513,0.0,8.594273837327426e-05,0.08112916522555431,0.1566397498234608,Actual
2021-03-31,NON PRIME,202001,12,3700050.53,-288871.98,-120079.08,105893.940105,0.0,2481.42,3357834.62,966136.84,-0.0780724418917598,-0.03245336219773193,0.3369726268029049,0.0,0.0006706448952198498,0.2877261537079512,0.0924895233795633,Actual
