Cohort,Segment,ForecastMonth,OpeningGBV,Coll_Principal,Coll_Interest,InterestRevenue,ClosingGBV,Principal_Rate,Interest_Rate,Revenue_Rate
202501,NON PRIME,2026-05-01,2233642.7776769176,-129001.2738458168,-74776.99414759662,57426.87816519269,2029864.509683504,-0.057753762210797,-0.033477597624347,0.0257099652366611
202501,NON PRIME,2026-06-01,2029864.509683504,-117232.31221239713,-67954.98728712677,52187.74597909502,1844677.2101839802,-0.057753762210797,-0.033477597624347,0.0257099652366611
202501,NON PRIME,2026-07-01,1844677.2101839802,-106537.04895264198,-61755.36138934227,47426.58694669112,1676384.799841996,-0.057753762210797,-0.033477597624347,0.0257099652366611
202501,NON PRIME,2026-08-01,1676384.799841996,-96817.52910386916,-56121.335792681835,43099.7949272048,1523445.934945445,-0.057753762210797,-0.033477597624347,0.0257099652366611
202501,NON PRIME,2026-09-01,1523445.934945445,-87984.73426784454,-51001.310012550726,39167.74202738006,1384459.8906650497,-0.057753762210797,-0.033477597624347,0.0257099652366611
202501,NON PRIME,2026-10-01,1384459.8906650497,-79957.7673158553,-46348.39114673198,35594.415660550054,1258153.7322024624,-0.057753762210797,-0.033477597624347,0.0257099652366611
202501,NON PRIME,2026-11-01,1258153.7322024624,-72663.11147424778,-42119.96439624447,32347.08871730073,1143370.6563319701,-0.057753762210797,-0.033477597624347,0.0257099652366611
202501,NON PRIME,2026-12-01,1143370.6563319701,-66033.95700459949,-38277.30276816724,29396.01982691334,1039059.3965592034,-0.057753762210797,-0.033477597624347,0.0257099652366611
202501,NON PRIME,2027-01-01,1039059.3965592034,-60009.589311774456,-34785.21238580582,26714.180964363182,944264.5948616231,-0.057753762210797,-0.033477597624347,0.0257099652366611
202501,NON PRIME,2027-02-01,944264.5948616231,-54534.832875712746,-31611.71015769446,24277.00990810221,858118.051828216,-0.057753762210797,-0.033477597624347,0.0257099652366611
202501,NON PRIME,2027-03-01,858118.051828216,-49559.54591407916,-28727.73085329356,22062.185281454782,779830.7750608432,-0.057753762210797,-0.033477597624347,0.0257099652366611
202501,NON PRIME,2027-04-01,779830.7750608432,-45038.16114752546,-26106.860902569566,20049.42211729276,708685.7530107482,-0.057753762210797,-0.033477597624347,0.0257099652366611
202501,NON PRIME,2027-05-01,708685.7530107482,-40929.268461562366,-23725.09648140119,18220.28607362333,644031.3880677846,-0.057753762210797,-0.033477597624347,0.0257099652366611
202501,NON PRIME,2027-06-01,644031.3880677846,-37195.23564275636,-21560.62366718297,16558.02459854134,585275.5287578453,-0.057753762210797,-0.033477597624347,0.0257099652366611
202501,NON PRIME,2027-07-01,585275.5287578453,-33801.86371567908,-19593.618651132078,15047.413498232647,531880.0463910341,-0.057753762210797,-0.033477597624347,0.0257099652366611
