Cohort,Segment,CalendarMonth,OpeningGBV,Coll_Principal,Coll_Interest,InterestRevenue,ClosingGBV,Actual_Coll_Rate,Actual_Revenue_Rate,Actual_Principal_Rate,Actual_Interest_Rate
202009,NRP-S,202102,328833.82,-21006.17,-4167.6900000000005,5217.350378,308701.32,-0.07655496019235492,0.015866221965854972,-0.06388080763712199,-0.012674152555232914
202009,NRP-S,202103,308701.32,-19583.120000000003,-7070.62,5493.439392,287568.73,-0.08634151612957146,0.017795322002510387,-0.06343711131523506,-0.022904404814336393
202009,NRP-S,202104,287568.73,-23653.14,-5173.59,4625.544604,249712.71000000002,-0.10024292279623032,0.01608500550111968,-0.08225212803909521,-0.017990794757135106
202009,NRP-S,202105,249712.71000000002,-14039.01,-3099.3599999999997,4121.68886,227794.17,-0.0686323495508098,0.016505723156822895,-0.0562206465181528,-0.012411703032657005
202009,NRP-S,202106,227794.17,-17813.71,-5008.95,3595.4875770000003,204414.12000000002,-0.10018983365553209,0.015783931507114515,-0.07820090391251013,-0.021988929743021954
202009,NRP-S,202107,204414.12,-16997.36,-3033.21,3376.699345,185739.74,-0.09799014862574072,0.016518914373429783,-0.08315159442018977,-0.014838554205550967
202009,NRP-S,202108,185739.74,-18158.71,-3683.1800000000003,2921.909128,158167.08,-0.11759405930039528,0.015731200700507063,-0.09776426950958368,-0.019829789790811597
202009,NRP-S,202109,158167.08000000002,-14202.059999999998,-2597.81,2482.212129,141026.33000000002,-0.10621597111105546,0.015693607854428367,-0.08979150402220232,-0.016424467088853128
202009,NRP-S,202110,141026.33,-11676.58,-1958.83,2323.292226,129904.80000000002,-0.09668698036742501,0.016474173482356098,-0.08279716277095207,-0.013889817596472943
202009,NRP-S,202111,129904.8,-11511.25,-2603.28,2037.8657269999999,116511.74,-0.10865287502848239,0.015687378195416952,-0.0886129688818273,-0.02003990614665509
202009,NRP-S,202112,116511.74,-5922.8099999999995,-1976.88,1948.5221310000002,107737.06,-0.06780166530857748,0.01672382655172775,-0.05083444809939324,-0.016967217209184243
202009,NRP-S,202201,106955.25,-8445.33,-1812.8100000000002,1697.6976319999999,91165.70999999999,-0.09591057942457241,0.015872971471713637,-0.07896134130863142,-0.016949238115941016
202009,NRP-S,202202,90027.64,-12474.529999999999,-1594.13,1396.959941,77429.61,-0.15627045205228082,0.015517011675525428,-0.1385633345492562,-0.017707117503024627
202009,NRP-S,202203,77429.61,-5991.26,-1329.3,1371.127107,69879.33,-0.09454470970472408,0.017708046146687296,-0.07737685880117438,-0.01716785090354969
202009,NRP-S,202204,69879.33,-2551.06,-817.48,1141.311774,62869.88,-0.04820509870372255,0.016332608998970082,-0.03650664652909522,-0.011698452174627318
202009,NRP-S,202205,62869.880000000005,-7498.18,-1465.6100000000001,1066.6774799999998,55004.82000000001,-0.14257685874380546,0.016966430984121487,-0.11926505983469349,-0.023311798909111964
202009,NRP-S,202206,55004.82,-6667.969999999999,-977.14,929.893147,48322.6,-0.138989819437642,0.016905666576129148,-0.12122519444659575,-0.017764624991046238
202009,NRP-S,202207,48322.6,-3770.49,-702.2099999999999,869.610388,44735.41,-0.09255917520994317,0.017995935400826942,-0.07802746540955992,-0.014531709800383256
202009,NRP-S,202208,44735.41,-4365.22,-990.4200000000001,779.128694,40106.03,-0.11971813827122631,0.01741637539479352,-0.0975786295464823,-0.022139508724744
202009,NRP-S,202209,40106.03,-8071.0,-816.28,679.670979,31921.31,-0.22159460809259857,0.016946852605456086,-0.20124155893764603,-0.02035304915495251
202009,NRP-S,202210,31102.910000000003,-1602.42,-579.79,567.3516979999999,29538.420000000002,-0.07016095921571325,0.018241113066269358,-0.0515199381665574,-0.018641021049155847
202009,NRP-S,202211,29538.420000000002,-1610.67,-521.15,518.080025,27924.690000000002,-0.07217109107393016,0.017539192177509832,-0.054527967304954024,-0.017643123768976133
202009,NRP-S,202212,27924.690000000002,-3069.22,-408.03,491.74877399999997,24963.15,-0.12452242083976581,0.017609820341783558,-0.10991062031485398,-0.014611800524911824
202009,NRP-S,202301,24963.15,-3202.9300000000003,-589.38,434.67891099999997,21622.96,-0.15191632466255262,0.017412822941015055,-0.12830632352086976,-0.023610001141682838
202009,NRP-S,202302,21622.96,-1248.49,-394.77,369.469474,20349.16,-0.0759960708432148,0.01708690549304998,-0.05773908845042492,-0.018256982392789885
202009,NRP-S,202303,20349.16,-1262.3899999999999,-394.27,387.526941,19080.03,-0.08141171429189215,0.019043879010239243,-0.06203646735295216,-0.019375246938939984
202009,NRP-S,202304,19080.03,-1816.04,-253.13,331.914492,17357.74,-0.10844689447553281,0.017395910383788706,-0.095180143846734,-0.013266750628798802
202009,NRP-S,202305,17357.74,-1461.64,-411.11,305.457796,15790.439999999999,-0.10789134991076026,0.01759778611731711,-0.08420681494249828,-0.023684534968261995
202009,NRP-S,202306,15790.439999999999,-1035.83,-278.04,273.069184,14749.630000000001,-0.08320667441819227,0.017293323301947255,-0.06559855203528211,-0.01760812238291017
202009,NRP-S,202307,14749.630000000001,-1351.17,-153.63,256.066368,13500.74,-0.10202289820151421,0.017360867221754037,-0.0916070437021132,-0.010415854499401
202009,NRP-S,202308,13500.74,-935.8499999999999,-210.44,231.06676299999998,12568.57,-0.0849057162792558,0.017115118356475275,-0.06931842254572712,-0.01558729373352868
202009,NRP-S,202309,12568.57,-775.19,-186.78,207.742185,11783.65,-0.07653774454850473,0.016528704936201972,-0.061676865387231807,-0.014860879161272923
202009,NRP-S,202310,11783.65,-672.4200000000001,-181.89000000000001,189.561393,9860.49,-0.07249960750701184,0.016086814611771395,-0.057063812995124606,-0.015435794511887235
202009,NRP-S,202311,9860.49,-1359.62,-144.1,141.15959,8492.740000000002,-0.1524995208148885,0.014315677009966037,-0.13788564259991135,-0.014613878214977146
202009,NRP-S,202312,8492.74,-1079.34,-69.69,119.939104,6696.160000000001,-0.13529555832393314,0.014122545138553636,-0.12708972604836602,-0.008205832275567131
202009,NRP-S,202401,6696.16,-167.3,-48.06,105.752264,6570.63,-0.03216171656591241,0.015792971494110058,-0.024984468710425083,-0.0071772478554873245
202009,NRP-S,202402,6570.63,-109.83,-38.39,94.390559,6503.36,-0.022557958673673606,0.014365526441147957,-0.016715292140936255,-0.005842666532737348
202009,NRP-S,202403,6503.360000000001,-105.68,-20.509999999999998,98.26814100000001,6462.12,-0.0194038158736407,0.015110364642277224,-0.016250061506667322,-0.003153754366973379
202009,NRP-S,202404,6462.12,-234.57,-69.96,84.518878,6203.86,-0.047125401571001466,0.013079125426330678,-0.03629923306902379,-0.010826168501977679
202009,NRP-S,202405,6203.860000000001,-178.7,-36.66,82.24042700000001,6025.110000000001,-0.03471387168633721,0.013256331864355419,-0.028804647429181183,-0.005909224257156028
202009,NRP-S,202406,6025.110000000001,-118.37,-7.82,71.54688999999999,5930.59,-0.02094401595987459,0.01187478568856004,-0.019646114344800344,-0.0012979016150742476
202009,NRP-S,202407,5930.59,-248.07999999999998,-56.45,67.609466,3561.6600000000003,-0.051349022609892096,0.011400124776792865,-0.041830576721708965,-0.009518445888183132
202009,NRP-S,202408,3561.66,-130.91,-25.4,55.413877,3314.01,-0.04388683928280633,0.015558441007844656,-0.036755333187334,-0.007131506095472336
202009,NRP-S,202409,3314.01,-132.64,-23.67,48.677812,3178.9700000000003,-0.047166423758528184,0.014688492792719395,-0.040024019239531555,-0.007142404518996623
202009,NRP-S,202410,3178.9700000000003,-136.51,-19.8,47.87573999999999,3043.69,-0.04917001418698509,0.015060142121504761,-0.042941581707282545,-0.006228432479702545
202009,NRP-S,202411,3043.69,-70.17,-19.0,41.968252,2972.88,-0.029296676074107415,0.013788609221044192,-0.023054253225525595,-0.00624242284858182
202009,NRP-S,202412,2972.88,-71.23,-17.94,40.634321,2901.57,-0.029994483463846505,0.013668335418853098,-0.023959931110572912,-0.006034552353273594
202009,NRP-S,202501,2901.57,-73.82,-15.35,35.916085,2828.19,-0.030731638388872225,0.012378155619199261,-0.025441398966766265,-0.0052902394221059626
202009,NRP-S,202502,2828.19,-74.92,-14.25,29.956573,2752.32,-0.03152899911250658,0.010592135959748106,-0.026490440882684686,-0.0050385582298219005
202009,NRP-S,202503,2752.32,-75.91,-13.26,30.488611,2676.4100000000003,-0.03239812231135914,0.011077422320079059,-0.027580368561795136,-0.004817753749564004
202009,NRP-S,202504,2676.4100000000003,-78.97,-10.2,23.87105,2597.7400000000002,-0.03331701794568097,0.008919055750053242,-0.02950594266199872,-0.0038110752836822454
202009,NRP-S,202505,2597.7400000000002,-80.02,-9.15,21.058289000000002,2517.9,-0.03432599105376211,0.008106388245166954,-0.030803698599551912,-0.003522292454210198
202009,NRP-S,202506,2517.9,-81.57,-7.6,16.049686,2435.8500000000004,-0.035414432662139075,0.006374234878271576,-0.03239604432264982,-0.0030183883394892565
202009,NRP-S,202507,2435.8500000000004,-83.78,-5.39,12.611256999999998,2352.32,-0.03660734445881314,0.005177353695835128,-0.03439456452573023,-0.0022127799330829067
202009,NRP-S,202508,2352.32,-85.42,-3.75,8.007087,2266.78,-0.03790725751598422,0.0034039106074003535,-0.03631308665487688,-0.0015941708611073321
202009,NRP-S,202509,2266.78,-87.3,-1.87,3.670976,2179.28,-0.03933773899540317,0.001619467261931021,-0.03851278024334077,-0.0008249587520623968
202010,NON PRIME,202010,290598.67,-249312.09999999998,-4517.679999999999,169566.401386,7549065.459999999,-0.8734719260759176,0.5835071488317549,-0.8579258122550939,-0.015546113820823748
202010,NON PRIME,202011,7549065.459999999,-400113.57999999996,-332718.38,292427.255033,7111239.01,-0.09707585182338584,0.03873688161567486,-0.053001736720931815,-0.04407411510245403
202010,NON PRIME,202012,7111239.010000001,-379682.22,-263725.37,284153.000305,6755346.539999999,-0.09047756503405725,0.0399582969867019,-0.0533918518933313,-0.037085713140725944
202010,NON PRIME,202101,6755346.54,-331788.25,-212973.99,263436.47732600005,6476353.04,-0.08064164240492094,0.03899673773449379,-0.049114911875416535,-0.03152673052950441
202010,NON PRIME,202102,6476353.04,-348703.48,-195870.52,234998.26726700002,6169215.680000001,-0.0840865216328602,0.03628558631927206,-0.05384256816240518,-0.03024395347045503
202010,NON PRIME,202103,6169215.68,-517732.79,-281261.66,237902.133611,5607044.43,-0.12951313285905414,0.038562784306967204,-0.0839219792036838,-0.04559115365537034
202010,NON PRIME,202104,5606968.25,-403626.83999999997,-198570.42,201563.70073799998,4987427.62,-0.107401581951173,0.035948785823426053,-0.07198664625932204,-0.03541493569185094
202010,NON PRIME,202105,4987427.62,-309707.7,-130658.59999999999,176437.834168,4433709.93,-0.08829527635330374,0.03537652024471886,-0.062097683133895784,-0.026197593219407962
202010,NON PRIME,202106,4433709.930000001,-356481.0,-170845.3,145679.759295,3843383.4999999995,-0.11893567877138954,0.03285730496469352,-0.08040241820691232,-0.0385332605644772
202010,NON PRIME,202107,3843383.5,-270467.82999999996,-108006.59000000001,128661.260813,3478295.2,-0.09847427923859277,0.03347604026842494,-0.07037232428145668,-0.028101954957136077
202010,NON PRIME,202108,3478299.6500000004,-264162.13,-117968.25,105316.248275,2957756.65,-0.10986125936562136,0.03027808379735196,-0.07594576562717935,-0.03391549373844199
202010,NON PRIME,202109,2957756.6500000004,-232543.51,-79768.86,89362.279533,2676677.0000000005,-0.10559096198803236,0.030212857279181497,-0.07862158301630393,-0.026969378971728453
202010,NON PRIME,202110,2623605.88,-181697.01,-53651.27,76424.011177,2399099.63,-0.08970412888387032,0.02912937943903373,-0.06925468927520471,-0.02044943960866561
202010,NON PRIME,202111,2399099.63,-156707.37,-71717.4,64566.66678,2190568.81,-0.09521270694372955,0.026912874301931348,-0.06531924228590708,-0.029893464657822486
202010,NON PRIME,202112,2190568.81,-99313.37,-50660.96,60296.717581,2077114.8,-0.06846364712003727,0.027525598513839882,-0.045336795423468114,-0.023126851696569164
202010,NON PRIME,202201,1794529.48,-111378.0,-49691.61,46624.868915,1456760.2,-0.08975590080582013,0.025981667860368613,-0.062065294129355845,-0.027690606676464297
202010,NON PRIME,202202,1400713.1300000001,-102323.06,-38264.420000000006,38427.419342999994,1279959.96,-0.10036850300675057,0.027434182288988748,-0.07305068954411814,-0.027317813462632425
202010,NON PRIME,202203,1279959.96,-97216.55,-29092.489999999998,36438.765008,1163236.72,-0.09868202439707568,0.02846867569826169,-0.07595280558619975,-0.022729218810875928
202010,NON PRIME,202204,1163297.58,-69783.28,-21673.69,27197.168919,939527.77,-0.07861872282069046,0.02337937376178501,-0.059987471133568414,-0.018631251687122048
202010,NON PRIME,202205,939527.77,-83145.86,-28911.72,23957.656196,810566.0499999999,-0.11927010949341071,0.02549967862684889,-0.08849750125001626,-0.030772608243394447
202010,NON PRIME,202206,810566.05,-61651.57,-19149.62,20170.505564,738218.77,-0.09968489304480492,0.024884468778330893,-0.07605989666110491,-0.023624996383700005
202010,NON PRIME,202207,738393.12,-46205.05,-11982.54,16997.815643,622088.26,-0.07880299588923581,0.02302000815365127,-0.06257513612802894,-0.016227859761206876
202010,NON PRIME,202208,612317.38,-58077.64000000001,-16110.72,14009.340216,546277.61,-0.12115997752668722,0.02287921374369612,-0.09484891642304846,-0.026311061103638768
202010,NON PRIME,202209,546359.15,-52658.909999999996,-10716.960000000001,10733.43114,422241.56,-0.11599672120435796,0.019645376379255293,-0.09638149191790783,-0.019615229286450132
202010,NON PRIME,202210,332438.49,-41107.86,-8120.2,8017.573775999999,295453.63,-0.14808170979238897,0.02411746538735632,-0.12365553699873923,-0.024426172793649736
202010,NON PRIME,202211,295453.63,-16194.880000000001,-6208.14,6842.366053,273546.63,-0.07582584109729841,0.023158849166957263,-0.05481360983786187,-0.021012231259436548
202010,NON PRIME,202212,273546.63,-13556.140000000001,-5052.3,6258.497147,245079.85,-0.06802657375088117,0.02287908700246097,-0.04955696218959086,-0.0184696115612903
202010,NON PRIME,202301,245079.85,-16227.640000000001,-5317.049999999999,5623.107743,229582.88999999998,-0.08790885909225096,0.022943982310255205,-0.06621368504999493,-0.02169517404225602
202010,NON PRIME,202302,229582.89,-12036.82,-4676.179999999999,4832.532774,208169.08,-0.07279723676272216,0.021049185215849493,-0.052429081278661485,-0.020368155484060676
202010,NON PRIME,202303,208364.97,-16138.710000000001,-4230.84,4451.421061999999,173516.96,-0.09775899471009931,0.021363576910264713,-0.07745404613836962,-0.02030494857172969
202010,NON PRIME,202304,173516.96,-10861.090000000002,-2904.02,3480.017007,153520.13,-0.07933005511392087,0.020055774415365508,-0.06259382368155829,-0.016736231432362577
202010,NON PRIME,202305,153520.13,-13297.08,-3354.0200000000004,2962.531364,129578.26000000001,-0.10846199778491589,0.019297347937368214,-0.08661456969844931,-0.02184742808646658
202010,NON PRIME,202306,129579.21,-12018.199999999999,-2400.65,2282.7358639999998,107025.11,-0.11127440891173822,0.01761652863912351,-0.09274790300079773,-0.0185265059109405
202010,NON PRIME,202307,107025.11,-10988.519999999999,-2155.35,1893.7021490000002,95790.52,-0.12281108610867113,0.017693998623313726,-0.10267235417931361,-0.02013873192935751
202010,NON PRIME,202308,95790.51999999999,-9546.02,-2254.05,1484.53792,85274.1,-0.12318619838372316,0.015497754057499638,-0.09965516420622836,-0.023531034177494813
202010,NON PRIME,202309,84782.29,-6890.459999999999,-946.5,1027.328944,71543.43000000001,-0.0924362859271671,0.01211725873410591,-0.08127239780855176,-0.011163888118615338
202010,NON PRIME,202310,71543.43000000001,-8761.119999999999,-1163.72,682.866497,56647.73,-0.13872468792731907,0.009544782756432,-0.12245876385854017,-0.01626592406877892
202010,NON PRIME,202311,56647.73,-2212.87,-618.42,488.386203,54380.45,-0.04998064353152368,0.008621461142397056,-0.03906370122862822,-0.010916942302895454
202010,NON PRIME,202312,54381.81,-1427.1899999999998,-296.04999999999995,415.774698,43660.32,-0.03168780149097648,0.0076454736979148,-0.026243885593362926,-0.005443915897613558
202010,NON PRIME,202401,43660.32,-1758.54,-531.04,374.232233,41769.23,-0.05244075169398667,0.008571449613745388,-0.0402777625083829,-0.01216298918560377
202010,NON PRIME,202402,41769.23,-1452.61,-642.59,329.743895,40057.13,-0.050161326890632164,0.007894421204317149,-0.03477703563125295,-0.015384291259379212
202010,NON PRIME,202403,40057.13,-947.16,-182.99,306.873129,35081.44,-0.02821345413413293,0.007660886563765303,-0.023645228702106218,-0.004568225432026708
202010,NON PRIME,202404,35081.44,-2514.55,-618.2,230.920599,32208.55,-0.08929935601275203,0.006582415060499227,-0.07167750240583055,-0.017621853606921496
202010,NON PRIME,202405,32208.550000000003,-760.8199999999999,-2.4399999999999977,201.255536,31142.300000000003,-0.023697434376896816,0.006248512770677351,-0.023621678094791595,-7.575628210521733e-05
202010,NON PRIME,202406,31142.300000000003,-1514.62,-158.78,137.244836,27458.63,-0.05373398881906602,0.004407023116468596,-0.04863545723983135,-0.005098531579234674
202010,NON PRIME,202407,27458.63,-1294.59,-166.85,96.430943,26097.01,-0.053223339984551296,0.0035118628642434088,-0.047146926121223086,-0.006076413863328214
202010,NON PRIME,202408,26097.010000000002,-851.51,-110.71,63.288705,25198.09,-0.03687089057328789,0.0024251324193844425,-0.03262864213179977,-0.0042422484414881235
202010,NON PRIME,202409,25198.09,-973.0600000000001,-49.69,35.863122,23955.670000000002,-0.04058839380286363,0.0014232476350390048,-0.03861641894286432,-0.001971974859999309
202010,NON PRIME,202410,23955.670000000002,-898.4499999999999,-3.3900000000000006,5.264662,23148.72,-0.037646202339571375,0.00021976684434207017,-0.03750469095625378,-0.0001415113833176029
202010,NON PRIME,202411,23148.72,-8.21,-163.57,0.0,22892.62,-0.007420712678713985,0.0,-0.0003546632383993586,-0.0070660494403146255
202010,NON PRIME,202412,22892.62,0.0,0.0,0.0,22892.62,0.0,0.0,0.0,0.0
202010,NON PRIME,202501,22892.62,0.0,0.0,0.0,22892.62,0.0,0.0,0.0,0.0
202010,NON PRIME,202502,22892.62,846.77,0.99,0.0,22875.84,0.037032021673360234,0.0,0.036988776295592204,4.32453777680318e-05
202010,NON PRIME,202503,22875.84,149.91,-56.39,0.0,22800.26,0.004088155888483221,0.0,0.006553201980779722,-0.0024650460922965014
